id_progetto;missione;livello_territoriale;localizzazione;provincia;comune;geo_map_lat;geo_map_long;cup;importo_progetto;finanziato_pnrr;finanziato_pnc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D57H21008740003;;3. provinciale;PROVINCIA DI MASSA-CARRARA;MASSA-CARRARA;;44.039.395.712.042;10.140.043.441.057;D57H21008740003;2208336.89;NULL;2208336.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H69J21012660001;;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.318.553.600.000;11.331.653.300.000;H69J21012660001;1542632.14;NULL;1542632.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H89J21014890001;;2. intercomunale;Comune di COLLE DI VAL D'ELSA (SI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H99J21013490001;;2. intercomunale;Comune di CASTELNUOVO BERARDENGA (SI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H99J21013500001;;2. intercomunale;Comune di MONTEPULCIANO (SI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B57H21006370001;;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.737.630.000.000;11.110.620.000.000;B57H21006370001;1269272.6;NULL;1269272.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B57H21006380001;;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.776.004.700.000;11.118.483.100.000;B57H21006380001;3852982.37;NULL;3852982.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C59J21033100002;;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.940.039.574.950;10.912.913.700.000;C59J21033100002;1618903.35;NULL;1618903.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C69J21033180002;;1. comunale;Comune di SAN MARCELLO PITEGLIO (PT);PISTOIA;San Marcello Piteglio;44.027.650.000.000;10.765.110.000.000;C69J21033180002;1867275.29;NULL;1867275.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C99J21032890002;;1. comunale;Comune di MONSUMMANO TERME (PT);PISTOIA;Monsummano Terme;43.844.976.800.000;10.829.745.800.000;C99J21032890002;1879184.03;NULL;1879184.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E29J21010230001;;2. intercomunale;Comune di CAPANNORI (LU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E49J21019890001;;1. comunale;Comune di VIAREGGIO (LU);LUCCA;Viareggio;43.867.239.200.000;10.250.605.500.000;E49J21019890001;1211016.82;NULL;1211016.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E69J21012920001;;3. provinciale;PROVINCIA DI LUCCA;LUCCA;;43.842.161.581.512;10.502.068.864.618;E69J21012920001;1938798.16;NULL;1938798.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E69J21012930001;;3. provinciale;PROVINCIA DI LUCCA;LUCCA;;43.842.161.581.512;10.502.068.864.618;E69J21012930001;1591219.78;NULL;1591219.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E69J21012940001;;3. provinciale;PROVINCIA DI LUCCA;LUCCA;;43.842.161.581.512;10.502.068.864.618;E69J21012940001;1315988.69;NULL;1315988.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E12C21001290001;;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.467.526.030.058;11.882.461.460.835;E12C21001290001;3050000;NULL;3050000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E39J21016040001;;2. intercomunale;Comune di CAPOLONA (AR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E59J21011230001;;1. comunale;Comune di SAN GIOVANNI VALDARNO (AR);AREZZO;San Giovanni Valdarno;43.564.675.000.000;11.533.057.000.000;E59J21011230001;3050000;NULL;3050000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E69J21012830001;;1. comunale;Comune di SANSEPOLCRO (AR);AREZZO;Sansepolcro;43.572.254.000.000;12.143.329.000.000;E69J21012830001;1170000;NULL;1170000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C49J21045530002;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.557.517.300.000;10.319.616.600.000;C49J21045530002;1219294.16;NULL;1219294.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C49J21045540002;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.552.244.600.715;10.308.231.526.934;C49J21045540002;1644827.69;NULL;1644827.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C49J21045550002;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.557.517.300.000;10.319.616.600.000;C49J21045550002;1219294.16;NULL;1219294.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C49J21045570002;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.557.517.300.000;10.319.616.600.000;C49J21045570002;1219294.16;NULL;1219294.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C79J21054490002;;1. comunale;Comune di PIOMBINO (LI);LIVORNO;Piombino;42.927.601.100.000;10.531.762.500.000;C79J21054490002;535801.25;NULL;535801.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C79J21054500002;;1. comunale;Comune di RIO (LI);LIVORNO;Rio;42.811.191.800.000;10.401.242.500.000;C79J21054500002;681052.48;NULL;426161.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C92C21001860002;;1. comunale;Comune di PORTOFERRAIO (LI);LIVORNO;Portoferraio;42.810.210.000.000;10.310.188.000.000;C92C21001860002;1245024.46;NULL;1245024.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C99J21032790002;;3. provinciale;PROVINCIA DI LIVORNO;LIVORNO;;43.565.886.476.153;10.307.398.626.088;C99J21032790002;3528936;NULL;3528936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C99J21032800002;;3. provinciale;PROVINCIA DI LIVORNO;LIVORNO;;43.565.886.476.153;10.307.398.626.088;C99J21032800002;2730468.55;NULL;2730468.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D39J21021460003;;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.875.444.000.000;11.096.510.000.000;D39J21021460003;1541658.36;NULL;1541658.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D39J21021490003;;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.875.444.000.000;11.096.510.000.000;D39J21021490003;2259406.43;NULL;2259406.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D59J21019890003;;2. intercomunale;Comune di MONTEMURLO (PO);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I12C21000510001;;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.798.794.700.000;11.225.814.700.000;I12C21000510001;7300000;NULL;7300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I12C21000520001;;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.800.224.900.000;11.225.111.700.000;I12C21000520001;7300000;NULL;7300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I39J21016800001;;1. comunale;Comune di BAGNO A RIPOLI (FI);FIRENZE;Bagno a Ripoli;43.719.533.000.000;11.297.416.000.000;I39J21016800001;1040000;NULL;1040000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I62C21000340001;;1. comunale;Comune di BORGO SAN LORENZO (FI);FIRENZE;Borgo San Lorenzo;43.954.735.000.000;11.388.508.000.000;I62C21000340001;2450000;NULL;2450000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I82C21000650001;;1. comunale;Comune di CAMPI BISENZIO (FI);FIRENZE;Campi Bisenzio;43.821.634.200.000;11.136.677.600.000;I82C21000650001;1400000;NULL;1400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I92C21000700001;;1. comunale;Comune di FIGLINE E INCISA VALDARNO (FI);FIRENZE;Figline e Incisa Valdarno;43.625.647.700.000;11.463.227.494.587;I92C21000700001;2850000;NULL;2850000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D59J21019850003;;1. comunale;Comune di VERNIO (PO);PRATO;Vernio;44.051.113.000.000;11.156.359.000.000;D59J21019850003;1208851.26;NULL;1208851.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21012590001;;3. provinciale;PROVINCIA DI PISA;PISA;;43.714.916.745.724;10.421.865.439.298;H19J21012590001;2335480.16;NULL;2335480.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H59J21010030001;;1. comunale;Comune di PISA (PI);PISA;Pisa;43.715.939.500.000;10.401.862.400.000;H59J21010030001;1744960;NULL;1744960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H12C21000980001;;2. intercomunale;Comune di SANTA LUCE (PI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21012470001;;3. provinciale;PROVINCIA DI PISA;PISA;;43.714.916.745.724;10.421.865.439.298;H19J21012470001;1436400;NULL;1436400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21012490001;;3. provinciale;PROVINCIA DI PISA;PISA;;43.714.916.745.724;10.421.865.439.298;H19J21012490001;1101240;NULL;1101240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21012500001;;3. provinciale;PROVINCIA DI PISA;PISA;;43.714.916.745.724;10.421.865.439.298;H19J21012500001;1165080;NULL;1165080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21012520001;;3. provinciale;PROVINCIA DI PISA;PISA;;43.714.916.745.724;10.421.865.439.298;H19J21012520001;1149120;NULL;1149120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E59J21010690006;;2. intercomunale;Comune di CASTELFIORENTINO (FI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J41B21011170001;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.552.252.376.401;10.308.220.797.281;J41B21011170001;1000000;NULL;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D50J21000060001;;5. regionale;REGIONE TOSCANA;TERRITORIO REGIONALE;;43.793.361.445.104;11.221.332.776.085;D50J21000060001;23279841;NULL;23279841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B48I21001430001;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.554.614.300.000;10.306.987.500.000;B48I21001430001;21459984;NULL;16000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B48I21001440001;;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.554.034.575.000;10.306.867.526.300;B48I21001440001;39566848;NULL;29500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B78I21001380001;;1. comunale;Comune di PIOMBINO (LI);LIVORNO;Piombino;42.928.442.800.000;10.545.387.800.000;B78I21001380001;21459984;NULL;16000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B98I21001220001;;1. comunale;Comune di PORTOFERRAIO (LI);LIVORNO;Portoferraio;42.812.571.300.000;10.331.358.930.161;B98I21001220001;21459984;NULL;16000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D83D21004360001;;6. interregionale;Comune di TORINO (TO);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J57H21003100001;;5. regionale;REGIONE TOSCANA;TERRITORIO REGIONALE;;43.794.120.534.426;11.222.950.895.437;J57H21003100001;12000000;NULL;12000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H15F21000630001;;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.780.849.636.497;11.282.575.922.672;H15F21000630001;123975000;NULL;95000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F81B21002560007;;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.033.003.900.000;10.039.901.300.000;F81B21002560007;13870000;NULL;1574000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F81B21002570008;;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.033.003.900.000;10.039.901.300.000;F81B21002570008;27850000;NULL;8576000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10280927;M1;1. comunale;Comune di PISA (PI);PISA;Pisa;43.703.823.744.848;10.414.651.730.691;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10281777;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.768.855.343.358;11.258.049.310.811;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10282312;M1;1. comunale;Comune di CALCINAIA (PI);PISA;Calcinaia;43.669.273.866.041;10.595.577.930.691;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10282828;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.768.308.775.753;11.274.831.553.964;n.d.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10283988;M1;1. comunale;Comune di POGGIBONSI (SI);SIENA;Poggibonsi;43.475.381.232.402;11.136.978.409.010;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10284739;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.774.677.486.318;11.296.630.741.058;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10285427;M1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10285617;M1;1. comunale;Comune di BARBERINO TAVARNELLE (FI);FIRENZE;Barberino Tavarnelle;43.580.137.802.210;11.206.992.915.284;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10285929;M1;1. comunale;Comune di SERAVEZZA (LU);LUCCA;Seravezza;43.974.250.610.371;10.182.540.862.148;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10290735;M1;1. comunale;Comune di COLLESALVETTI (LI);LIVORNO;Collesalvetti;43.596.593.834.752;10.437.718.506.726;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10291459;M1;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.932.741.316.662;10.930.945.642.566;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10291840;M1;1. comunale;Comune di CASTIGLION FIBOCCHI (AR);AREZZO;Castiglion Fibocchi;43.525.046.842.211;11.755.758.145.592;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10292057;M1;1. comunale;Comune di PIETRASANTA (LU);LUCCA;Pietrasanta;43.947.443.091.737;10.228.021.326.165;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10293305;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.777.669.535.310;11.275.787.516.014;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10294488;M1;1. comunale;Comune di SCANDICCI (FI);FIRENZE;Scandicci;43.767.482.850.667;11.152.538.912.211;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10297276;M1;1. comunale;Comune di ROSIGNANO MARITTIMO (LI);LIVORNO;Rosignano Marittimo;43.386.825.222.802;10.466.834.452.455;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10297324;M1;1. comunale;Comune di SAN MARCELLO PITEGLIO (PT);PISTOIA;San Marcello Piteglio;44.034.627.314.884;10.852.473.311.861;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10297422;M1;1. comunale;Comune di CAPOLONA (AR);AREZZO;Capolona;43.568.512.751.106;11.862.563.286.509;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10298025;M1;1. comunale;Comune di MONTOPOLI IN VAL D'ARNO (PI);PISA;Montopoli in Val d'Arno;43.692.449.377.215;10.753.087.897.317;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300312;M1;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.039.606.234.172;10.043.548.923.792;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300961;M1;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.871.012.666.806;11.118.412.961.073;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10301352;M1;1. comunale;Comune di BARBERINO TAVARNELLE (FI);FIRENZE;Barberino Tavarnelle;43.560.575.778.276;11.185.846.651.665;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10301701;M1;1. comunale;Comune di CASCIANA TERME LARI (PI);PISA;Casciana Terme Lari;43.531.658.583.701;10.619.802.365.070;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10302429;M1;1. comunale;Comune di CAMPI BISENZIO (FI);FIRENZE;Campi Bisenzio;43.840.213.729.869;11.146.607.958.578;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10302749;M1;1. comunale;Comune di PIETRASANTA (LU);LUCCA;Pietrasanta;43.948.992.175.775;10.224.399.477.549;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10304424;M1;1. comunale;Comune di LUCCA (LU);LUCCA;Lucca;43.858.563.520.228;10.463.246.513.066;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10308549;M1;1. comunale;Comune di PISTOIA (PT);PISTOIA;Pistoia;43.931.411.432.472;10.927.475.534.910;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10311182;M1;1. comunale;Comune di BIENTINA (PI);PISA;Bientina;43.730.801.658.400;10.631.575.715.345;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10321919;M1;1. comunale;Comune di CORTONA (AR);AREZZO;Cortona;43.200.574.060.074;11.985.218.453.964;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10322878;M1;1. comunale;Comune di SAN MINIATO (PI);PISA;San Miniato;43.699.081.931.790;10.824.114.700.000;n.d.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10323138;M1;1. comunale;Comune di MINUCCIANO (LU);LUCCA;Minucciano;44.162.042.033.054;10.237.136.549.241;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10323395;M1;1. comunale;Comune di MASSAROSA (LU);LUCCA;Massarosa;43.848.956.185.018;10.361.881.765.382;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10324001;M1;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.542.010.499.890;10.315.371.900.489;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10324202;M1;1. comunale;Comune di SANTA CROCE SULL'ARNO (PI);PISA;Santa Croce sull'Arno;43.724.731.719.371;10.767.683.961.381;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10325137;M1;1. comunale;Comune di SERRAVALLE PISTOIESE (PT);PISTOIA;Serravalle Pistoiese;43.910.850.588.229;10.856.762.809.649;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10325318;M1;1. comunale;Comune di BAGNO A RIPOLI (FI);FIRENZE;Bagno a Ripoli;43.733.517.622.489;11.296.328.436.364;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10325903;M1;1. comunale;Comune di CASCIANA TERME LARI (PI);PISA;Casciana Terme Lari;43.616.337.382.331;10.603.687.706.408;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10326105;M1;1. comunale;Comune di MONTE SAN SAVINO (AR);AREZZO;Monte San Savino;43.358.414.095.012;11.806.353.758.027;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10326240;M1;1. comunale;Comune di BORGO A MOZZANO (LU);LUCCA;Borgo a Mozzano;43.999.941.523.626;10.557.177.016.798;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10326356;M1;1. comunale;Comune di MONTERIGGIONI (SI);SIENA;Monteriggioni;43.394.396.910.175;11.192.158.153.964;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10326359;M1;1. comunale;Comune di MASSA (MS);MASSA-CARRARA;Massa;44.031.164.175.487;10.096.449.334.380;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10326994;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.788.650.164.418;11.230.308.606.624;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10327599;M1;1. comunale;Comune di PONTASSIEVE (FI);FIRENZE;Pontassieve;43.774.175.120.127;11.419.973.868.247;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10327886;M1;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.462.459.291.517;11.825.771.760.757;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10331827;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.770.877.638.191;11.270.072.418.163;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10332972;M1;1. comunale;Comune di SANTA MARIA A MONTE (PI);PISA;Santa Maria a Monte;43.686.569.197.990;10.661.229.080.874;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10333176;M1;1. comunale;Comune di AREZZO (AR);AREZZO;Arezzo;43.457.706.918.629;11.822.583.267.536;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10333646;M1;1. comunale;Comune di PRATO (PO);PRATO;Prato;43.851.603.396.045;11.090.288.948.092;n.d.;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7827850;M1;1. comunale;Comune di Cerreto Guidi (FI);FIRENZE;Cerreto Guidi;43.758.103.278.809;10.878.975.228.608;N.D.;45000;45000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7828031;M1;1. comunale;Comune di Pistoia (PT);PISTOIA;Pistoia;43.933.149.150.162;10.918.021.378.572;N.D.;90998;90998;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7828523;M1;1. comunale;Comune di Firenze (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;N.D.;22500;22500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7829238;M1;1. comunale;Comune di San Miniato (PI);PISA;San Miniato;43.681.299.505.422;10.853.176.895.450;N.D.;225000;225000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7832451;M1;1. comunale;Comune di Monsummano Terme (PT);PISTOIA;Monsummano Terme;43.868.910.808.842;10.812.930.559.333;N.D.;225000;225000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7832861;M1;1. comunale;Comune di Ponsacco (PI);PISA;Ponsacco;43.620.958.844.571;10.630.100.957.822;N.D.;16669;16669;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
